seq,time_server,time_ist,event,symbol,tf,trade_id,direction,exit_mode,ist_session,flip_from,entry_price,init_sl,cur_sl,sl_distance,sl_factor,tp_unit,tp1,tp2,tp3,tp4,tp5,lots_initial,lots_event,lots_remaining,event_price,r_target,r_realized,profit,ema9,ema21,ema50,ema9_prev,ema21_prev,ema21_50_gap_atr,atr,adx,rsi,rsi_m5,macd_main,macd_signal,macd_hist,vwap,close,volume,vol_avg,bull_pct,bear_pct,spread_pts,qfilter_on,qf_flags,mfe_r,mae_r,balance,equity,note
2211,2026.06.22 01:00:00,2026.06.22 03:30:00,DAY_SUMMARY,XAUUSD,M5,426,FLAT,NA,DAY,424,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,3.68,4151.93,4150.84,4151.96,4150.96,4150.35,-0.319,3.49,36.75,57.90,57.90,0.44,-0.91,1.35,4160.91,4155.81,960,633,85.7,14.3,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20583.80,20583.80,2026.06.19 trades=2 W=1 L=1 gross_profit=97.76 gross_loss=94.08 net=3.68 PF=1.04
2212,2026.06.22 01:00:00,2026.06.22 03:30:00,WEEK_SUMMARY,XAUUSD,M5,426,FLAT,NA,DAY,424,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.01,-822.57,4151.93,4150.84,4151.96,4150.96,4150.35,-0.319,3.49,36.75,57.90,57.90,0.44,-0.91,1.35,4160.91,4155.81,960,633,85.7,14.3,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20583.80,20583.80,days=4 trades=11 W=1 L=10 gross_profit=97.76 gross_loss=920.33 net=-822.57 PF=0.11 pips=-6023.0
2213,2026.06.22 02:40:00,2026.06.22 05:10:00,SKIP,XAUUSD,M5,426,FLAT,NA,DAY,424,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4153.06,4153.69,4153.29,4155.11,4154.57,0.089,4.43,32.02,37.82,37.82,0.01,1.45,-1.43,4153.63,4144.87,2345,1873,0.0,100.0,7,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20583.80,20583.80,quality filter
2214,2026.06.22 03:20:00,2026.06.22 05:50:00,SKIP,XAUUSD,M5,426,FLAT,NA,DAY,424,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4152.08,4151.39,4151.93,4149.15,4150.15,-0.075,7.16,29.62,63.06,63.06,0.05,-1.63,1.68,4151.52,4163.83,3898,2258,100.0,0.0,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20583.80,20583.80,already positioned that way
2215,2026.06.22 06:10:00,2026.06.22 08:40:00,ENTRY,XAUUSD,M5,428,SELL,FULLTGT,DAY,0,4182.91,4193.96,4193.96,11.05,1.00,11.05,4171.86,4160.81,4149.76,4138.70,4127.65,0.09,0.09,0.09,4182.91,0.00,0.00,0.00,4189.01,4189.56,4181.62,4190.54,4190.23,1.438,5.53,23.89,43.25,43.25,1.15,2.96,-1.81,4180.39,4182.91,2669,3112,14.3,57.1,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20583.48,20583.03,KZ=ASIA; KZR=NY L @ 4141.94 61 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
2216,2026.06.22 06:57:21,2026.06.22 09:27:21,SL_MOVE,XAUUSD,M5,428,SELL,FULLTGT,DAY,0,4182.91,4193.96,4182.91,11.05,1.00,11.05,4171.86,4160.81,4149.76,4138.70,4127.65,0.09,0.00,0.09,4182.91,1.00,0.00,0.00,4178.65,4182.53,4180.37,4179.46,4183.24,0.494,4.38,38.04,38.52,38.52,-3.00,-1.79,-1.22,4180.22,4175.44,1116,2245,0.0,85.7,6,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.00,-0.29,20583.48,20683.02,stop to breakeven
2217,2026.06.22 06:57:21,2026.06.22 09:27:21,TP1_REACHED,XAUUSD,M5,428,SELL,FULLTGT,DAY,0,4182.91,4193.96,4182.91,11.05,1.00,11.05,4171.86,4160.81,4149.76,4138.70,4127.65,0.09,0.00,0.09,4171.86,1.00,1.00,0.00,4178.65,4182.53,4180.37,4179.46,4183.24,0.494,4.38,38.04,38.52,38.52,-3.00,-1.79,-1.22,4180.22,4175.44,1116,2245,0.0,85.7,6,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.00,-0.29,20583.48,20683.02,full target: no partial booked
2218,2026.06.22 08:08:02,2026.06.22 10:38:02,EXIT_BE,XAUUSD,M5,428,SELL,FULLTGT,DAY,0,4182.91,4193.96,4182.91,11.05,1.00,11.05,4171.86,4160.81,4149.76,4138.70,4127.65,0.09,0.09,0.00,4182.93,0.00,-0.00,-0.82,4178.99,4179.20,4179.15,4178.29,4178.95,0.016,3.37,22.80,54.43,54.43,-0.87,-2.08,1.21,4179.92,4181.76,1749,1442,57.1,28.6,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.10,-0.29,20582.98,20582.98,stopped at breakeven
2219,2026.06.22 08:10:00,2026.06.22 10:40:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4179.94,4179.62,4179.33,4178.99,4179.20,0.085,3.34,25.97,57.96,57.96,-0.40,-1.80,1.39,4179.94,4183.75,1978,1437,100.0,0.0,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,quality filter
2220,2026.06.22 10:55:00,2026.06.22 13:25:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4195.79,4196.11,4192.05,4196.93,4196.60,0.996,4.08,35.97,42.42,42.42,0.74,2.36,-1.62,4184.04,4191.25,1958,2163,14.3,71.4,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,already positioned that way
2221,2026.06.22 12:00:00,2026.06.22 14:30:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4194.13,4194.01,4192.35,4193.29,4193.66,0.462,3.61,28.12,59.17,59.17,0.00,-0.70,0.70,4184.64,4197.50,1576,1837,85.7,0.0,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2222,2026.06.22 14:40:00,2026.06.22 17:10:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4207.02,4207.06,4203.59,4207.19,4207.13,0.896,3.87,18.45,49.63,49.63,0.63,1.40,-0.78,4188.08,4206.34,1572,1719,14.3,57.1,8,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2223,2026.06.22 15:05:00,2026.06.22 17:35:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4207.41,4207.15,4204.24,4206.59,4206.80,0.708,4.11,16.00,58.85,58.85,0.55,0.63,-0.08,4188.49,4210.68,2055,1733,71.4,14.3,10,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2224,2026.06.22 15:40:00,2026.06.22 18:10:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4206.97,4207.18,4205.00,4207.79,4207.52,0.540,4.04,12.94,43.24,43.24,0.13,0.49,-0.36,4189.14,4203.72,2296,1978,14.3,71.4,8,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2225,2026.06.22 17:10:00,2026.06.22 19:40:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4198.87,4198.68,4200.49,4197.00,4197.92,-0.252,7.17,24.07,58.28,58.28,-0.88,-3.24,2.37,4190.12,4206.36,6094,3988,85.7,0.0,10,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2226,2026.06.22 17:25:00,2026.06.22 19:55:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4198.00,4198.41,4200.19,4199.35,4199.00,-0.233,7.61,20.98,43.08,43.08,-0.96,-1.91,0.95,4190.39,4192.58,5242,4415,28.6,57.1,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2227,2026.06.22 20:05:00,2026.06.22 22:35:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4185.70,4185.55,4189.76,4184.79,4185.17,-1.000,4.22,29.87,54.22,54.22,-1.05,-3.04,1.99,4190.06,4189.35,2244,2885,71.4,14.3,8,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2228,2026.06.22 20:35:00,2026.06.22 23:05:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4185.16,4185.57,4188.93,4186.71,4186.24,-0.887,3.79,23.82,39.90,39.90,-0.81,-0.84,0.04,4189.98,4178.93,2641,2405,14.3,71.4,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2229,2026.06.22 21:25:00,2026.06.22 23:55:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4184.97,4184.76,4187.29,4184.04,4184.37,-0.758,3.33,31.82,57.28,57.28,-0.26,-1.00,0.74,4189.79,4188.69,1904,1960,71.4,14.3,10,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2230,2026.06.22 22:50:00,2026.06.23 01:20:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4187.52,4187.75,4188.05,4188.04,4187.98,-0.123,2.43,34.24,44.44,44.44,0.14,1.12,-0.98,4189.77,4185.47,1663,1600,14.3,85.7,8,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2231,2026.06.22 23:00:00,2026.06.23 01:30:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4188.14,4187.99,4188.13,4187.49,4187.72,-0.054,2.56,28.38,56.73,56.73,0.33,0.78,-0.45,4189.75,4190.73,2787,1686,85.7,14.3,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2232,2026.06.23 01:00:00,2026.06.23 03:30:00,DAY_SUMMARY,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.82,4191.39,4190.44,4189.44,4191.42,4190.36,0.436,2.30,14.62,53.80,53.80,1.06,1.05,0.00,4189.77,4191.26,256,1041,71.4,0.0,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,2026.06.22 trades=1 W=0 L=1 gross_profit=0.00 gross_loss=0.82 net=-0.82 PF=0.00
2233,2026.06.23 01:55:00,2026.06.23 04:25:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4190.99,4191.06,4190.21,4191.18,4191.14,0.436,1.96,17.61,47.94,47.94,0.27,0.84,-0.57,4191.86,4190.25,435,487,0.0,71.4,9,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,already positioned that way
2234,2026.06.23 02:20:00,2026.06.23 04:50:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4191.09,4191.06,4190.36,4191.00,4191.02,0.371,1.91,14.56,52.21,52.21,0.19,0.34,-0.15,4191.65,4191.47,248,486,42.9,28.6,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,quality filter
2235,2026.06.23 02:25:00,2026.06.23 04:55:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4191.00,4191.02,4190.37,4191.09,4191.06,0.340,1.93,13.13,48.92,48.92,0.14,0.25,-0.12,4191.63,4190.61,278,483,0.0,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,already positioned that way
2236,2026.06.23 02:35:00,2026.06.23 05:05:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4191.29,4191.15,4190.47,4191.01,4191.03,0.353,1.93,14.78,55.62,55.62,0.23,0.17,0.05,4191.62,4192.42,508,495,85.7,0.0,9,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,quality filter
2237,2026.06.23 02:55:00,2026.06.23 05:25:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4191.32,4191.35,4190.69,4192.26,4191.73,0.297,2.21,22.52,39.67,39.67,0.14,0.31,-0.16,4191.54,4187.52,1629,577,0.0,85.7,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,already positioned that way
2238,2026.06.23 03:55:00,2026.06.23 06:25:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4188.40,4188.39,4189.11,4187.58,4188.06,-0.150,4.81,19.47,56.11,56.11,-0.42,-1.59,1.16,4188.13,4191.65,2373,1599,85.7,0.0,6,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,quality filter
2239,2026.06.23 04:15:00,2026.06.23 06:45:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4188.55,4188.60,4189.12,4189.35,4188.92,-0.097,5.45,19.64,43.58,43.58,-0.24,-0.74,0.50,4188.69,4185.34,2720,2188,14.3,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,already positioned that way
2240,2026.06.23 12:15:00,2026.06.23 14:45:00,SKIP,XAUUSD,M5,428,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4107.19,4106.99,4115.09,4106.19,4106.58,-1.473,5.50,39.07,53.68,53.68,-1.44,-3.92,2.48,4138.55,4111.18,2095,3149,71.4,14.3,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2241,2026.06.23 15:05:00,2026.06.23 17:35:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4123.53,4123.57,4121.81,4123.80,4123.68,0.328,5.36,19.42,49.14,49.14,0.73,1.83,-1.11,4135.69,4122.46,2940,2590,0.0,85.7,8,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2242,2026.06.23 16:45:00,2026.06.23 19:15:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4118.88,4118.47,4119.28,4116.97,4117.66,-0.110,7.43,16.46,57.91,57.91,-0.22,-1.68,1.46,4132.84,4126.52,6250,3919,71.4,14.3,10,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2243,2026.06.23 18:25:00,2026.06.23 20:55:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4127.91,4127.99,4125.59,4128.61,4128.28,0.360,6.66,18.84,47.48,47.48,0.67,1.67,-1.00,4132.71,4125.11,2890,5369,0.0,71.4,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2244,2026.06.23 18:35:00,2026.06.23 21:05:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4128.85,4128.40,4125.95,4127.79,4127.93,0.384,6.36,18.86,55.51,55.51,0.90,1.29,-0.39,4132.67,4133.10,3985,5073,57.1,14.3,10,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2245,2026.06.23 20:30:00,2026.06.23 23:00:00,SKIP,XAUUSD,M5,428,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4135.08,4135.36,4132.41,4136.07,4135.78,0.685,4.31,23.80,44.52,44.52,0.49,1.78,-1.29,4133.01,4131.12,2423,2262,0.0,85.7,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.98,20582.98,outside the entry window
2246,2026.06.24 03:20:00,2026.06.24 05:50:00,ENTRY,XAUUSD,M5,430,BUY,FULLTGT,DAY,0,4104.09,4090.62,4090.62,13.47,1.00,13.47,4117.56,4131.03,4144.50,4157.96,4171.43,0.07,0.07,0.07,4104.09,0.00,0.00,0.00,4101.85,4101.60,4107.04,4101.30,4101.35,-0.808,6.73,26.84,51.70,51.70,-1.17,-3.86,2.69,4101.02,4104.04,3929,2544,85.7,14.3,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20582.73,20582.38,KZ=ASIA; KZR=London L @ 4090.96 8 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
2247,2026.06.24 03:25:00,2026.06.24 05:55:00,FLIP,XAUUSD,M5,430,BUY,FULLTGT,DAY,0,4104.09,4090.62,4090.62,13.47,1.00,13.47,4117.56,4131.03,4144.50,4157.96,4171.43,0.07,0.00,0.00,4096.49,0.00,-0.56,0.00,4100.78,4101.13,4106.63,4101.85,4101.60,-0.790,6.96,25.37,43.98,43.98,-1.46,-3.43,1.97,4100.92,4096.49,3496,2621,14.3,85.7,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.05,-0.56,20582.73,20529.53,opposite signal before SL/target | BUY -> SELL | closing trade 430
2248,2026.06.24 03:25:00,2026.06.24 05:55:00,EXIT_FLIP,XAUUSD,M5,430,BUY,FULLTGT,DAY,0,4104.09,4090.62,4090.62,13.47,1.00,13.47,4117.56,4131.03,4144.50,4157.96,4171.43,0.07,0.07,0.00,4096.49,0.00,-0.56,0.00,4100.78,4101.13,4106.63,4101.85,4101.60,-0.790,6.96,25.37,43.98,43.98,-1.46,-3.43,1.97,4100.92,4096.49,3496,2621,14.3,85.7,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.05,-0.56,20529.28,20529.28,FLIP exit
2249,2026.06.24 03:25:00,2026.06.24 05:55:00,EXIT_OTHER,XAUUSD,M5,430,BUY,FULLTGT,DAY,0,4104.09,4090.62,4090.62,13.47,1.00,13.47,4117.56,4131.03,4144.50,4157.96,4171.43,0.07,0.07,0.00,4096.49,0.00,-0.56,-53.70,4100.78,4101.13,4106.63,4101.85,4101.60,-0.790,6.96,25.37,43.98,43.98,-1.46,-3.43,1.97,4100.92,4096.49,3496,2621,14.3,85.7,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.05,-0.56,20529.28,20529.28,FLIP exit
2250,2026.06.24 03:25:00,2026.06.24 05:55:00,ENTRY,XAUUSD,M5,432,SELL,FULLTGT,DAY,430,4096.49,4110.40,4110.40,13.91,1.00,13.91,4082.58,4068.67,4054.76,4040.85,4026.94,0.07,0.07,0.07,4096.49,0.00,0.00,0.00,4100.78,4101.13,4106.63,4101.85,4101.60,-0.790,6.96,25.37,43.98,43.98,-1.46,-3.43,1.97,4100.92,4096.49,3496,2621,14.3,85.7,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,20529.03,20528.19,KZ=ASIA; KZR=London L @ 4090.96 9 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 430
2251,2026.06.24 04:02:05,2026.06.24 06:32:05,SL_MOVE,XAUUSD,M5,432,SELL,FULLTGT,DAY,430,4096.49,4110.40,4096.49,13.91,1.00,13.91,4082.58,4068.67,4054.76,4040.85,4026.94,0.07,0.00,0.07,4096.49,1.00,0.00,0.00,4097.90,4099.23,4104.34,4098.03,4099.42,-0.829,6.17,19.97,46.48,46.48,-1.79,-1.62,-0.17,4100.00,4097.39,2724,3108,0.0,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.00,-0.29,20529.03,20626.96,stop to breakeven
2252,2026.06.24 04:02:05,2026.06.24 06:32:05,TP1_REACHED,XAUUSD,M5,432,SELL,FULLTGT,DAY,430,4096.49,4110.40,4096.49,13.91,1.00,13.91,4082.58,4068.67,4054.76,4040.85,4026.94,0.07,0.00,0.07,4082.58,1.00,1.00,0.00,4097.90,4099.23,4104.34,4098.03,4099.42,-0.829,6.17,19.97,46.48,46.48,-1.79,-1.62,-0.17,4100.00,4097.39,2724,3108,0.0,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.00,-0.29,20529.03,20626.96,full target: no partial booked
